time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010468869734	11.4304	-1.57714	-3.57393	-1.65896	0.762304	lidar	0.578198	11.3568	-1.53205	11.35	-1.55	0	2.72762
1477010468924749	11.378	-1.37815	-3.71863	-1.32069	2.66732	radar	0.737663	11.2541	-1.38373	11.3	-1.4	-0.908846	2.72653
1477010468979764	11.3028	-1.2284	-3.43294	-1.16351	2.65062	lidar	0.238015	11.2429	-1.24238	11.25	-1.25	-0.908846	2.72653
1477010469034705	11.2131	-1.07107	-3.3267	-1.01732	2.60582	radar	0.233396	11.0754	-1.08747	11.15	-1.1	-1.82014	2.73021
1477010469089646	11.1097	-0.924126	-3.36768	-0.850279	2.71944	lidar	0.179703	11.0544	-0.927069	11.05	-0.949999	-1.82013	2.73021
1477010469139628	11.0332	-0.820744	-2.511	-0.767473	2.30384	radar	0.34782	10.9247	-0.791254	11	-0.799999	-1.00036	3.00107
1477010469189611	10.9591	-0.670179	-2.8444	-0.769646	1.77509	lidar	0.133117	10.9434	-0.640459	10.95	-0.65	-1.00035	3.00104
1477010469239610	10.8421	-0.550832	-3.3962	-0.678919	1.82617	radar	0.313179	10.7146	-0.485949	10.85	-0.5	-2.00003	3.00006
1477010469289610	10.744	-0.386077	-3.65847	-0.717997	1.31483	lidar	0.0880511	10.7471	-0.362528	10.75	-0.35	-2.00002	3.00003
1477010469344622	10.6436	-0.275226	-3.07062	-0.692038	1.03828	radar	0.118813	10.6895	-0.304531	10.65	-0.3	-1.81779	0.908892
1477010469399634	10.5424	-0.239728	-2.67031	-0.485541	1.59469	lidar	0.126097	10.547	-0.266677	10.55	-0.25	-1.81778	0.908893
1477010469449624	10.4056	-0.158613	-3.5794	-0.397103	1.71965	radar	0.289016	10.5032	-0.154501	10.4	-0.15	-3.00061	2.00041
1477010469499614	10.2626	-0.0615841	-3.70297	-0.378549	1.4456	lidar	0.0398842	10.2485	-0.0475524	10.25	-0.0499992	-3.0006	2.00041
1477010469549703	10.1557	-0.02364	-2.69916	-0.312553	1.33327	radar	0.266057	10.1407	-0.0721585	10.15	-0.0499992	-1.99645	0
1477010469599792	10.0437	-0.0295557	-2.59275	-0.119157	1.81097	lidar	0.0830201	10.0313	-0.0518611	10.05	-0.0499992	-1.99644	0
1477010469654702	9.91401	-0.0061428	-3.0672	-0.0402943	1.74862	radar	0.418635	10.0898	-0.00166396	9.9	9.49949e-07	-2.73175	0.910584
1477010469709612	9.76624	0.0310721	-3.1588	-0.040353	1.38704	lidar	0.0606787	9.74695	0.0464954	9.75	0.0500011	-2.73174	0.910584
1477010469759688	9.59789	0.0479199	-3.60856	-0.0129041	1.22204	radar	0.176173	9.50401	0.0833188	9.6	0.100001	-2.99544	0.998471
1477010469809764	9.45342	0.120658	-3.58521	-0.146862	0.493494	lidar	0.136275	9.45825	0.149456	9.45	0.15	-2.99545	0.998471
1477010469864720	9.32371	0.152725	-2.6161	-0.167331	0.26614	radar	0.323129	9.22819	0.16178	9.35	0.15	-1.81963	0
1477010469919677	9.21986	0.151276	-2.4836	-0.0861497	0.512848	lidar	0.0616172	9.24456	0.139817	9.25	0.15	-1.81962	0
1477010469969667	9.06664	0.176082	-3.3988	-0.0883732	0.415955	radar	0.188801	9.0729	0.205961	9.1	0.2	-3.00059	1.0002
1477010470019657	8.93989	0.232225	-3.35475	-0.18361	-0.0231591	lidar	0.0861807	8.96281	0.250937	8.95	0.25	-3.0006	1.0002
1477010470069658	8.79153	0.257572	-3.58626	-0.171413	0.0462536	radar	0.0417344	8.84168	0.257617	8.8	0.25	-2.99995	0
1477010470119659	8.64952	0.25855	-3.51166	-0.0858905	0.361946	lidar	0.0302201	8.65606	0.24536	8.65	0.25	-2.99994	0
1477010470169772	8.49306	0.264221	-3.43615	-0.0442958	0.449304	radar	0.0514117	8.43549	0.247188	8.5	0.25	-2.99323	0
1477010470219886	8.34529	0.257675	-3.43373	0.0167572	0.596562	lidar	0.00772253	8.34184	0.250769	8.35	0.25	-2.9932	0
1477010470274784	8.19941	0.249066	-3.17966	0.0623224	0.650164	radar	0.0725124	8.27073	0.243988	8.2	0.25	-2.73233	0
1477010470329682	8.04679	0.253644	-3.21073	0.0556664	0.486167	lidar	0.0125177	8.03847	0.260731	8.05	0.25	-2.73234	0
1477010470379643	7.90495	0.228507	-3.40132	0.118917	0.641389	radar	0.0915723	7.98053	0.204587	7.9	0.2	-3.00234	-1.00078
1477010470429605	7.75382	0.168296	-3.48663	0.248345	1.02047	lidar	0.0761754	7.73327	0.149199	7.75	0.15	-3.00231	-1.00077
1477010470479672	7.57827	0.13556	-3.80168	0.258832	0.842063	radar	0.2019	7.46173	0.143776	7.6	0.15	-2.99599	0
1477010470529740	7.43337	0.127937	-3.63182	0.189755	0.403138	lidar	0.0941744	7.45455	0.149294	7.45	0.15	-2.99596	0
1477010470584745	7.32369	0.0923094	-2.50213	0.23985	0.563577	radar	0.304245	7.37986	0.0951006	7.35	0.100001	-1.81801	-0.908998
1477010470639750	7.23	0.0547286	-2.35625	0.27592	0.578346	lidar	0.093408	7.26713	0.055036	7.25	0.0500011	-1.81801	-0.908998
1477010470694797	7.09697	-0.00824654	-3.35431	0.340816	0.633008	radar	0.857502	7.32548	-0.0461763	7.1	-0.0499995	-2.72495	-1.81664
1477010470749845	6.94937	-0.112864	-3.5125	0.479441	1.03358	lidar	0.0763426	6.93127	-0.133333	6.95	-0.15	-2.72492	-1.81662
1477010470804752	6.90407	-0.236503	-2.37543	0.774099	2.10819	radar	0.880026	7.09668	-0.264116	6.9	-0.25	-0.910634	-1.82126
1477010470859660	6.84586	-0.340465	-2.39575	0.901733	2.15189	lidar	0.00104828	6.84796	-0.34284	6.85	-0.35	-0.910622	-1.82124
1477010470909720	6.65867	-0.422787	-4.51527	0.469456	-0.745799	radar	2.29465	6.64638	-0.45061	6.7	-0.45	-2.99641	-1.99759
1477010470959781	6.50465	-0.532258	-4.36703	0.436962	-0.760889	lidar	0.120749	6.54772	-0.536719	6.55	-0.549999	-2.99637	-1.99757
1477010471014729	6.43459	-0.668216	-2.26351	0.647867	0.676709	radar	1.4847	6.50462	-0.718	6.5	-0.7	-0.909955	-2.72986
1477010471069677	6.38325	-0.810495	-2.39493	0.823688	1.20203	lidar	0.488733	6.45451	-0.851695	6.45	-0.85	-0.909955	-2.72986
1477010471119716	6.34309	-0.938431	-2.23938	1.05831	2.04412	radar	0.301214	6.42547	-0.999512	6.4	-1	-0.999224	-2.99766
1477010471169756	6.32596	-1.11547	-2.78844	1.31101	2.62389	lidar	0.299622	6.3554	-1.1624	6.35	-1.15	-0.99921	-2.99763
1477010471224778	6.24986	-1.21831	-2.67913	1.09061	0.554321	radar	0.886039	6.14523	-1.27904	6.3	-1.3	-0.908722	-2.72618
1477010471279801	6.17653	-1.39762	-3.13864	1.12282	0.427767	lidar	0.397511	6.2299	-1.45381	6.25	-1.45	-0.908718	-2.72616
1477010471334717	6.24047	-1.52493	-2.07787	1.72183	4.3507	radar	3.12187	6.37158	-1.60661	6.3	-1.6	0.910485	-2.73144
1477010471389633	6.29813	-1.71125	-2.93729	2.00819	4.53205	lidar	0.347089	6.34473	-1.75136	6.35	-1.75	0.910481	-2.73144
1477010471439714	6.32536	-1.77795	-1.43511	2.11715	3.66768	radar	0.860311	6.34	-1.88987	6.35	-1.9	0	-2.99515
1477010471489795	6.3592	-1.92032	-1.91921	2.17139	2.84166	lidar	1.06034	6.35828	-2.03886	6.35	-2.05	0	-2.99515
1477010471544769	6.39205	-2.05204	-1.70345	2.13262	1.83551	radar	1.03721	6.45002	-2.23466	6.35	-2.2	0	-2.72856
1477010471599744	6.38554	-2.23739	-2.26126	1.81626	0.130073	lidar	1.16201	6.34057	-2.34076	6.35	-2.35	0	-2.72854
1477010471654796	6.44084	-2.42886	-3.83291	1.88493	0.571462	radar	0.90571	6.4979	-2.56206	6.4	-2.5	0.908227	-2.7247
1477010471709849	6.4542	-2.63819	-4.02876	1.85323	0.349367	lidar	0.0226499	6.45265	-2.65056	6.45	-2.65	0.908223	-2.72467
1477010471764848	6.43498	-2.80272	-2.9459	1.67602	-0.788332	radar	0.427956	6.46538	-2.81029	6.45	-2.8	0	-2.72732
1477010471819848	6.43705	-2.93857	-2.83089	1.67274	-0.65496	lidar	0.0338142	6.45762	-2.94003	6.45	-2.95	0	-2.7273
1477010471874849	6.47347	-3.13314	-4.27452	1.84983	0.879015	radar	0.928406	6.36717	-3.08903	6.5	-3.15	0.909078	-3.6363
1477010471929851	6.52454	-3.33655	-4.19858	1.93049	1.00594	lidar	0.0270288	6.54349	-3.33906	6.55	-3.35	0.90907	-3.63626
1477010471984794	6.57504	-3.50538	-3.36542	1.94207	0.617338	radar	0.221806	6.6454	-3.53435	6.6	-3.5	0.910038	-2.7301
1477010472039737	6.63141	-3.66325	-3.35863	2.00581	0.731968	lidar	0.0439815	6.65608	-3.67065	6.65	-3.65	0.910033	-2.7301
1477010472094797	6.6857	-3.80667	-2.99335	2.02802	0.594574	radar	0.0368688	6.70981	-3.81998	6.7	-3.8	0.908095	-2.7243
1477010472149858	6.73533	-3.95167	-3.0422	2.05539	0.567843	lidar	0.00869281	6.74422	-3.95901	6.75	-3.95	0.908091	-2.72428
1477010472204746	6.78054	-4.07767	-2.78118	2.0564	0.421655	radar	0.0658627	6.72525	-4.05329	6.8	-4.1	0.910949	-2.73284
1477010472259634	6.82164	-4.23018	-2.9572	2.02792	0.21015	lidar	0.0661358	6.83817	-4.25449	6.85	-4.25	0.910945	-2.73284
1477010472309642	6.86015	-4.33325	-2.55424	2.02003	0.0853066	radar	0.0379511	6.86491	-4.32753	6.9	-4.35	0.999834	-1.99968
1477010472359651	6.91136	-4.43752	-2.59116	2.07063	0.246183	lidar	0.108576	6.94879	-4.45387	6.95	-4.45	0.999829	-1.99966
1477010472409738	6.99401	-4.58361	-3.8269	2.14541	0.62128	radar	0.383193	6.99339	-4.57763	7.05	-4.6	1.99653	-2.99479
1477010472459825	7.09411	-4.73354	-3.95293	2.21382	0.751143	lidar	0.220712	7.14339	-4.76622	7.15	-4.75	1.99653	-2.99479
1477010472509776	7.15537	-4.8329	-2.82437	2.21988	0.53171	radar	0.34095	7.11889	-4.79341	7.2	-4.85	1.00098	-2.00196
1477010472559728	7.23461	-4.93521	-2.87436	2.27299	0.620139	lidar	0.0475943	7.25883	-4.94719	7.25	-4.95	1.00097	-2.00194
1477010472614692	7.30657	-5.05726	-2.79749	2.25568	0.411143	radar	0.038404	7.28536	-5.09276	7.3	-5.1	0.90969	-2.72906
1477010472669657	7.34759	-5.21836	-2.95026	2.11337	-0.214847	lidar	0.134516	7.33925	-5.24908	7.35	-5.25	0.909677	-2.72904
1477010472719663	7.44418	-5.36464	-4.1567	2.16721	0.179123	radar	0.513596	7.33914	-5.30864	7.45	-5.4	1.99976	-2.99964
1477010472769669	7.53084	-5.53323	-4.26552	2.15471	0.0923518	lidar	0.0517871	7.5499	-5.55354	7.55	-5.55	1.99976	-2.99964
1477010472819650	7.58156	-5.65257	-2.95727	2.0932	-0.321226	radar	0.427451	7.59167	-5.64447	7.6	-5.65	1.00038	-2.00076
1477010472869632	7.64476	-5.74743	-2.8566	2.13603	-0.0930918	lidar	0.023396	7.64483	-5.73357	7.65	-5.75	1.00037	-2.00074
1477010472924680	7.7281	-5.89026	-3.60788	2.15347	0.0729747	radar	0.288118	7.6402	-5.81769	7.75	-5.9	1.81659	-2.7249
1477010472979728	7.82305	-6.03791	-3.67491	2.18391	0.172431	lidar	0.0409844	7.84396	-6.051	7.85	-6.05	1.81659	-2.7249
1477010473034718	7.8852	-6.14363	-2.55355	2.16396	-0.033155	radar	0.259824	7.91394	-6.15143	7.9	-6.15	0.909251	-1.81851
1477010473089709	7.94233	-6.25297	-2.59296	2.16246	-0.0357943	lidar	0.00707187	7.95018	-6.25957	7.95	-6.25	0.909247	-1.81849
1477010473144782	8.03917	-6.37746	-3.22064	2.21438	0.207076	radar	0.130813	8.10134	-6.38026	8.05	-6.35	1.81576	-1.81577
1477010473199855	8.14471	-6.46728	-3.15987	2.33859	0.62781	lidar	0.0441779	8.15891	-6.45832	8.15	-6.45	1.81577	-1.81577
1477010473254746	8.26847	-6.59826	-3.59635	2.378	0.648614	radar	0.140046	8.3424	-6.65648	8.25	-6.6	1.8218	-2.73269
1477010473309637	8.3484	-6.74129	-3.58763	2.30287	0.241914	lidar	0.0420379	8.33273	-6.74641	8.35	-6.75	1.8218	-2.73269
1477010473364703	8.43575	-6.87306	-3.10295	2.2571	-0.018922	radar	0.155227	8.46635	-6.96022	8.4	-6.9	0.907987	-2.72401
1477010473419770	8.46856	-7.03153	-3.11734	2.09623	-0.607948	lidar	0.0994482	8.44383	-7.03914	8.45	-7.05	0.907988	-2.72398
1477010473474712	8.53791	-7.18171	-3.32383	2.03719	-0.696862	radar	0.0405299	8.53661	-7.23635	8.5	-7.2	0.910054	-2.73014
1477010473529655	8.56152	-7.3547	-3.44384	1.90893	-1.032	lidar	0.0318802	8.55761	-7.36836	8.55	-7.35	0.910046	-2.73012
1477010473579698	8.63261	-7.49949	-3.71623	1.94224	-0.648481	radar	0.0939559	8.70486	-7.48959	8.65	-7.45	1.99827	-1.99828
1477010473629741	8.73359	-7.57962	-3.32669	2.13001	0.183663	lidar	0.202914	8.7565	-7.55536	8.75	-7.55	1.99828	-1.99828
1477010473684743	8.80194	-7.71452	-3.21926	2.13424	0.163405	radar	0.0673378	8.74707	-7.66927	8.8	-7.7	0.909061	-2.72717
1477010473739746	8.85808	-7.85464	-3.22448	2.11036	0.0399595	lidar	0.00646337	8.85031	-7.85391	8.85	-7.85	0.909053	-2.72715
1477010473794754	8.9247	-7.98764	-3.15934	2.099	-0.0130041	radar	0.0255592	8.88546	-7.96913	8.9	-8	0.908945	-2.72688
1477010473849762	8.95646	-8.15017	-3.26342	2.00033	-0.382195	lidar	0.0363722	8.95085	-8.16397	8.95	-8.15	0.908953	-2.72687
1477010473904699	9.02371	-8.28545	-3.28804	2.01476	-0.231744	radar	0.0256017	9.03618	-8.239	9.05	-8.25	1.82026	-1.82027
1477010473959637	9.12993	-8.36527	-3.05503	2.20789	0.530538	lidar	0.142582	9.15149	-8.34807	9.15	-8.35	1.82025	-1.82026
1477010474009643	9.20822	-8.49139	-3.50379	2.22275	0.510943	radar	0.134192	9.14011	-8.44049	9.2	-8.5	0.999884	-2.99963
1477010474059650	9.24943	-8.64401	-3.53074	2.11664	0.0137167	lidar	0.0682148	9.22902	-8.65053	9.25	-8.65	0.999874	-2.9996
1477010474109686	9.31237	-8.77059	-3.41121	2.09735	-0.063668	radar	0.104847	9.23666	-8.722	9.3	-8.8	0.999284	-2.99783
1477010474159722	9.35604	-8.92851	-3.53603	2.0227	-0.337056	lidar	0.051833	9.36398	-8.95164	9.35	-8.95	0.999284	-2.99784
1477010474214714	9.40199	-9.06411	-2.72929	1.95669	-0.621711	radar	0.283381	9.47823	-9.13791	9.4	-9.05	0.909209	-1.81844
1477010474269707	9.43918	-9.16925	-2.64039	1.96626	-0.460348	lidar	0.0145033	9.43696	-9.1575	9.45	-9.15	0.90921	-1.81843
1477010474324744	9.48975	-9.30915	-3.19233	1.96078	-0.325762	radar	0.10494	9.44585	-9.27158	9.5	-9.3	0.908483	-2.72543
1477010474379782	9.53177	-9.44705	-3.20662	1.95932	-0.265952	lidar	0.00536889	9.53884	-9.45193	9.55	-9.45	0.908475	-2.72542
1477010474434742	9.59818	-9.60514	-3.39438	1.96948	-0.171695	radar	0.172961	9.6872	-9.68187	9.6	-9.6	0.909756	-2.72927
1477010474489703	9.65589	-9.7471	-3.41184	2.00882	0.00109179	lidar	0.0313257	9.67284	-9.75791	9.65	-9.75	0.909739	-2.72923
1477010474539772	9.73098	-9.90958	-3.60092	2.01827	0.0160137	radar	0.537063	9.86489	-10.0711	9.7	-9.9	0.998626	-2.99586
1477010474589842	9.76223	-10.0556	-3.59239	1.97752	-0.134683	lidar	0.0237058	9.74713	-10.0467	9.75	-10.05	0.998616	-2.99584
1477010474644816	9.78821	-10.1878	-2.71932	1.90398	-0.487891	radar	0.19064	9.75497	-10.1932	9.75	-10.2	0	-2.72857
1477010474699791	9.76255	-10.3509	-2.88	1.73835	-0.997681	lidar	0.0699967	9.74697	-10.3629	9.75	-10.35	0	-2.72854
1477010474754750	9.7973	-10.5077	-3.5629	1.76971	-0.531537	radar	0.17923	9.77249	-10.4428	9.8	-10.5	0.909773	-2.7293
1477010474809709	9.84155	-10.6443	-3.40924	1.85813	-0.100867	lidar	0.0593743	9.86261	-10.6462	9.85	-10.65	0.909773	-2.7293
1477010474864685	9.85981	-10.7834	-2.80055	1.80946	-0.355047	radar	0.0994413	9.86786	-10.8223	9.85	-10.8	0	-2.72846
1477010474919662	9.84738	-10.9309	-2.90266	1.73561	-0.557671	lidar	0.0141131	9.8455	-10.9408	9.85	-10.95	0	-2.72844
1477010474974658	9.8605	-11.0807	-3.10817	1.7107	-0.50724	radar	0.0109892	9.84594	-11.0973	9.85	-11.1	0	-2.72748
1477010475029655	9.83547	-11.2382	-3.2067	1.64008	-0.665349	lidar	0.0111899	9.83549	-11.2481	9.85	-11.25	0	-2.72745
1477010475079710	9.84696	-11.3975	-3.51457	1.64571	-0.470042	radar	0.101766	9.8926	-11.4631	9.85	-11.4	0	-2.9967
1477010475129765	9.84832	-11.5478	-3.49804	1.66765	-0.312492	lidar	0.0678071	9.87136	-11.5692	9.85	-11.55	0	-2.99671
1477010475184757	9.83668	-11.6969	-2.78127	1.58817	-0.724399	radar	0.253518	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768
1477010475239750	9.76233	-11.8561	-3.00106	1.44189	-1.11337	lidar	0.0474163	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765
1477010475294773	9.72986	-11.9988	-2.97394	1.38254	-1.12029	radar	0.0111498	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613
1477010475349797	9.65155	-12.1407	-3.0756	1.29717	-1.20936	lidar	0.0100833	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261
1477010475404763	9.5865	-12.2661	-2.8085	1.18882	-1.47034	radar	0.0293761	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931
1477010475459730	9.53073	-12.3455	-2.48794	1.18351	-1.19692	lidar	0.0375692	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193
1477010475514728	9.45061	-12.4245	-1.98967	1.01701	-1.79386	radar	0.215952	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825
1477010475569727	9.34201	-12.5091	-2.22684	0.878748	-1.9534	lidar	0.0660492	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823
1477010475624757	9.2514	-12.6033	-2.3966	0.761195	-2.06715	radar	0.699129	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718
1477010475679788	9.0616	-12.7289	-3.19207	0.593569	-2.2091	lidar	0.149409	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717
1477010475734757	8.98313	-12.812	-2.54303	0.710064	-0.626505	radar	0.415927	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921
1477010475789726	8.85659	-12.9349	-2.84139	0.690085	-0.533448	lidar	0.0229765	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921
1477010475844715	8.74268	-13.0087	-2.67801	0.579187	-1.13541	radar	0.196212	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854
1477010475899705	8.55347	-13.1216	-3.26547	0.497197	-1.29472	lidar	0.107628	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853
1477010475954722	8.31726	-13.1924	-4.14851	0.144101	-3.63478	radar	1.19025	8.43462	-13.263	8.4	-13.15	-2.72644	0
1477010476009740	8.22268	-13.1584	-3.03623	-0.110239	-4.00464	lidar	0.306727	8.26001	-13.1483	8.25	-13.15	-2.72641	0
1477010476059726	8.12109	-13.1382	-2.25948	-0.293278	-3.79944	radar	0.11523	8.10139	-13.1447	8.1	-13.15	-3.00083	0
1477010476109712	7.97492	-13.1329	-2.45561	-0.406733	-3.38712	lidar	0.128785	7.95138	-13.1593	7.95	-13.15	-3.00084	0
1477010476164747	7.90624	-13.1224	-1.2616	-0.541188	-3.06688	radar	0.509468	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516
1477010476219782	7.71412	-13.1793	-1.72505	-0.273871	-1.3181	lidar	1.31116	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516
1477010476274819	7.57641	-13.1366	-3.16846	-0.409658	-1.71483	radar	0.634789	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483
1477010476329856	7.38523	-13.1397	-3.48381	-0.322948	-1.07911	lidar	0.110022	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483
1477010476384794	7.23034	-13.1402	-3.0365	-0.23741	-0.453294	radar	0.134136	7.19553	-13.2012	7.2	-13.15	-2.73035	0
1477010476439732	7.06214	-13.157	-3.1892	-0.212584	-0.287089	lidar	0.0127358	7.05296	-13.1563	7.05	-13.15	-2.73035	0
1477010476494735	6.89567	-13.1378	-3.40746	-0.228768	-0.358947	radar	0.0580914	6.87644	-13.2105	6.85	-13.15	-3.63616	0
1477010476549738	6.69107	-13.1484	-3.65942	-0.193922	-0.152176	lidar	0.0466018	6.672	-13.1364	6.65	-13.15	-3.63617	0
1477010476604787	6.5284	-13.1637	-2.9592	-0.0616078	0.716852	radar	0.217889	6.53838	-13.1322	6.55	-13.15	-1.81656	0
1477010476659836	6.44753	-13.1625	-2.46326	-0.131972	0.308219	lidar	0.0914088	6.46904	-13.1587	6.45	-13.15	-1.81657	0
1477010476714759	6.27527	-13.1177	-3.69693	-0.29133	-0.787515	radar	0.686153	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352
1477010476769682	6.1501	-13.0591	-3.33582	-0.455272	-1.2555	lidar	0.101914	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036
1477010476824762	5.9697	-12.9589	-4.08294	-0.590006	-1.64088	radar	0.226548	5.95573	-12.8757	6	-12.95	-2.72331	1.81553
1477010476879842	5.84369	-12.8462	-3.86786	-0.777521	-2.02668	lidar	0.0405152	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554
1477010476934819	5.73955	-12.7723	-2.72742	-0.834979	-1.73035	radar	0.416147	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475
1477010476989797	5.57498	-12.7286	-2.86288	-0.73947	-1.00715	lidar	0.162962	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466
1477010477044722	5.44954	-12.6236	-3.43864	-0.790766	-1.0458	radar	0.12319	5.41889	-12.699	5.4	-12.65	-2.731	1.82067
1477010477099647	5.26365	-12.5501	-3.67748	-0.679257	-0.410168	lidar	0.110419	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066
1477010477154646	5.13327	-12.4534	-3.54733	-0.695854	-0.384057	radar	0.0424379	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182
1477010477209646	5.03543	-12.3538	-3.35721	-0.811186	-0.73036	lidar	0.0351383	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182
1477010477259657	4.94025	-12.2611	-3.25326	-0.84955	-0.748942	radar	0.144943	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957
1477010477309669	4.86398	-12.153	-3.20358	-0.950968	-0.990397	lidar	0.0206868	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955
1477010477359671	4.80154	-12.0567	-2.6932	-1.01441	-1.02334	radar	0.069935	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993
1477010477409673	4.76507	-11.9495	-2.67318	-1.14779	-1.32737	lidar	0.0341617	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992
1477010477459668	4.67553	-11.7845	-3.89378	-1.17103	-1.14886	radar	0.588886	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031
1477010477509663	4.56662	-11.6485	-3.97419	-1.09706	-0.65853	lidar	0.0905613	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003
1477010477559726	4.51344	-11.5505	-2.75803	-1.11282	-0.564739	radar	0.350703	4.53697	-11.5591	4.55	-11.55	0	1.99749
1477010477609790	4.52185	-11.4387	-2.62844	-1.28713	-1.09689	lidar	0.128186	4.55238	-11.4548	4.55	-11.45	0	1.99746
1477010477664786	4.45963	-11.2381	-4.26392	-1.31977	-0.934829	radar	0.557777	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662
1477010477719783	4.44688	-11.0481	-4.24652	-1.4274	-1.14562	lidar	0.0144417	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659
1477010477774786	4.459	-10.9224	-2.55589	-1.56985	-1.6212	radar	0.652071	4.39651	-10.8822	4.45	-10.95	0	1.81807
1477010477829789	4.45787	-10.8334	-2.35293	-1.59176	-1.36895	lidar	0.0887349	4.45899	-10.8664	4.45	-10.85	0	1.81808
1477010477884761	4.463	-10.6894	-3.20056	-1.61453	-1.06947	radar	0.281473	4.493	-10.7885	4.45	-10.7	0	2.72865
1477010477939734	4.45631	-10.5569	-3.11507	-1.57631	-0.70419	lidar	0.0360584	4.44058	-10.5544	4.45	-10.55	0	2.72864
1477010477994802	4.45996	-10.4018	-3.27337	-1.59003	-0.590856	radar	0.0111974	4.44399	-10.3941	4.45	-10.4	0	2.72392
1477010478049870	4.45603	-10.259	-3.22871	-1.54144	-0.29675	lidar	0.0376941	4.44086	-10.2469	4.45	-10.25	0	2.72391
1477010478104838	4.47615	-10.1176	-3.09167	-1.59569	-0.444308	radar	0.0913851	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885
1477010478159807	4.53815	-9.96	-3.24383	-1.71266	-0.787905	lidar	0.0378026	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884
1477010478214806	4.58086	-9.79822	-3.23307	-1.79223	-0.966318	radar	0.103276	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733
1477010478269805	4.64738	-9.65195	-3.28761	-1.84836	-0.980298	lidar	0.0126719	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732
1477010478324774	4.71698	-9.50466	-3.34781	-1.92547	-1.05046	radar	0.0522118	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288
1477010478379743	4.82175	-9.36649	-3.40287	-2.00776	-1.1403	lidar	0.00509978	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288
1477010478434764	4.89098	-9.19437	-3.87163	-1.95865	-0.487071	radar	0.110728	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622
1477010478489785	4.95863	-9.04493	-3.5959	-1.91943	-0.244275	lidar	0.0416365	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623
1477010478544824	5.04574	-8.93951	-2.63991	-2.04542	-0.984147	radar	0.487377	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688
1477010478599864	5.13738	-8.84134	-2.62412	-2.09783	-0.975325	lidar	0.000780382	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688
1477010478654806	5.21385	-8.70057	-3.26784	-2.03738	-0.251945	radar	0.219242	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014
1477010478709749	5.33682	-8.55693	-3.4208	-2.07679	-0.353649	lidar	0.0110201	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013
1477010478764679	5.42166	-8.42376	-3.19135	-2.0958	-0.432175	radar	0.0712873	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049
1477010478819609	5.47555	-8.34106	-2.65492	-2.03954	-0.123113	lidar	0.0964508	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205
